FREQ	Frequency	REF_AREA	Territory	DATA_TYPE	Indicator	MEASURE	Measure (DESC)	TIME_PERIOD	Observation	OBS_STATUS	Observation status
A	Annual	ITG	Isole	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2023	11.9		
A	Annual	ITG	Isole	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2022	364		
A	Annual	ITG	Isole	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2023	330		
A	Annual	ITG	Isole	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2022	5.7		
A	Annual	ITG	Isole	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2023	5.2		
A	Annual	ITG	Isole	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2022	144		
A	Annual	ITG	Isole	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2023	121		
A	Annual	ITG	Isole	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2022	2.3		
A	Annual	ITG	Isole	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2023	1.9		
A	Annual	ITG1	Sicilia	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2022	3273		
A	Annual	ITG1	Sicilia	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2023	3166		
A	Annual	ITG1	Sicilia	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2022	68.6		
A	Annual	ITG1	Sicilia	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2023	66.3		
A	Annual	ITG1	Sicilia	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2022	1873		
A	Annual	ITG1	Sicilia	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2023	1902		
A	Annual	ITG1	Sicilia	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2022	39.2		
A	Annual	ITG1	Sicilia	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2023	39.8		
A	Annual	ITG1	Sicilia	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2022	1096		
A	Annual	ITG1	Sicilia	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2023	1112		
A	Annual	ITG1	Sicilia	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2022	23		
A	Annual	ITG1	Sicilia	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2023	23.3		
A	Annual	ITG1	Sicilia	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2022	656		
A	Annual	ITG1	Sicilia	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2023	678		
A	Annual	ITG1	Sicilia	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2022	35		
A	Annual	ITG1	Sicilia	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2023	35.7		
A	Annual	ITG1	Sicilia	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2022	365		
A	Annual	ITG1	Sicilia	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2023	373		
A	Annual	ITG1	Sicilia	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2022	7.6		
A	Annual	ITG1	Sicilia	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2023	7.8		
A	Annual	ITG1	Sicilia	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2022	978		
A	Annual	ITG1	Sicilia	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2023	1017		
A	Annual	ITG1	Sicilia	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2022	20.5		
A	Annual	ITG1	Sicilia	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2023	21.3		
A	Annual	ITG1	Sicilia	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2022	298		
A	Annual	ITG1	Sicilia	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2023	354		
A	Annual	ITG1	Sicilia	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2022	6.2		
A	Annual	ITG1	Sicilia	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2023	7.4		
A	Annual	ITG1	Sicilia	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2022	745		
A	Annual	ITG1	Sicilia	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2023	753		
A	Annual	ITG1	Sicilia	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2022	15.6		
A	Annual	ITG1	Sicilia	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2023	15.8		
A	Annual	ITG1	Sicilia	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2022	451		
A	Annual	ITG1	Sicilia	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2023	453		
A	Annual	ITG1	Sicilia	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2022	9.5		
A	Annual	ITG1	Sicilia	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2023	9.5		
A	Annual	ITG1	Sicilia	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2022	169		
A	Annual	ITG1	Sicilia	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2023	227		
A	Annual	ITG1	Sicilia	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2022	3.5		
A	Annual	ITG1	Sicilia	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2023	4.8		
A	Annual	ITG1	Sicilia	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2022	537		
A	Annual	ITG1	Sicilia	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2023	545		
A	Annual	ITG1	Sicilia	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2022	11.3		
A	Annual	ITG1	Sicilia	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2023	11.4		
A	Annual	ITG1	Sicilia	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2022	270		
A	Annual	ITG1	Sicilia	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2023	251		
A	Annual	ITG1	Sicilia	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2022	5.7		
A	Annual	ITG1	Sicilia	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2023	5.3		
A	Annual	ITG1	Sicilia	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2022	109		
A	Annual	ITG1	Sicilia	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2023	98		
A	Annual	ITG1	Sicilia	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2022	2.3		
A	Annual	ITG1	Sicilia	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2023	2.1		
A	Annual	ITG2	Sardegna	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2022	1041		
A	Annual	ITG2	Sardegna	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2023	988		
A	Annual	ITG2	Sardegna	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2022	66.4		
A	Annual	ITG2	Sardegna	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2023	63.1		
A	Annual	ITG2	Sardegna	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2022	700		
A	Annual	ITG2	Sardegna	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2023	697		
A	Annual	ITG2	Sardegna	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2022	44.6		
A	Annual	ITG2	Sardegna	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2023	44.5		
A	Annual	ITG2	Sardegna	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2022	395		
A	Annual	ITG2	Sardegna	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2023	397		
A	Annual	ITG2	Sardegna	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2022	25.2		
A	Annual	ITG2	Sardegna	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2023	25.3		
A	Annual	ITG2	Sardegna	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2022	300		
A	Annual	ITG2	Sardegna	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2023	267		
A	Annual	ITG2	Sardegna	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2022	42.9		
A	Annual	ITG2	Sardegna	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2023	38.3		
A	Annual	ITG2	Sardegna	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2022	102		
A	Annual	ITG2	Sardegna	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2023	96		
A	Annual	ITG2	Sardegna	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2022	6.5		
A	Annual	ITG2	Sardegna	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2023	6.1		
A	Annual	ITG2	Sardegna	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2022	299		
A	Annual	ITG2	Sardegna	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2023	301		
A	Annual	ITG2	Sardegna	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2022	19.1		
A	Annual	ITG2	Sardegna	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2023	19.2		
A	Annual	ITG2	Sardegna	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2022	123		
A	Annual	ITG2	Sardegna	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2023	113		
A	Annual	ITG2	Sardegna	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2022	7.8		
A	Annual	ITG2	Sardegna	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2023	7.2		
A	Annual	ITG2	Sardegna	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2022	278		
A	Annual	ITG2	Sardegna	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2023	284		
A	Annual	ITG2	Sardegna	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2022	17.7		
A	Annual	ITG2	Sardegna	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2023	18.1		
A	Annual	ITG2	Sardegna	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2022	196		
A	Annual	ITG2	Sardegna	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2023	157		
A	Annual	ITG2	Sardegna	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2022	12.5		
A	Annual	ITG2	Sardegna	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2023	10		
A	Annual	ITG2	Sardegna	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2022	67		
A	Annual	ITG2	Sardegna	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2023	70		
A	Annual	ITG2	Sardegna	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2022	4.3		
A	Annual	ITG2	Sardegna	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2023	4.5		
A	Annual	ITG2	Sardegna	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2022	206		
A	Annual	ITG2	Sardegna	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2023	207		
A	Annual	ITG2	Sardegna	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2022	13.2		
A	Annual	ITG2	Sardegna	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2023	13.2		
A	Annual	ITG2	Sardegna	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2022	94		
A	Annual	ITG2	Sardegna	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2023	78		
A	Annual	ITG2	Sardegna	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2022	6		
A	Annual	ITG2	Sardegna	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2023	5		
A	Annual	ITG2	Sardegna	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2022	35		
A	Annual	ITG2	Sardegna	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2023	23		
A	Annual	ITG2	Sardegna	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2022	2.2		
A	Annual	ITG2	Sardegna	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2023	1.5		
A	Annual	2	Metropolitan area - centre	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2022	6191		
A	Annual	2	Metropolitan area - centre	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2023	5912		
A	Annual	2	Metropolitan area - centre	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2022	70		
A	Annual	2	Metropolitan area - centre	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2023	67.4		
A	Annual	2	Metropolitan area - centre	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2022	3661		
A	Annual	2	Metropolitan area - centre	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2023	3635		
A	Annual	2	Metropolitan area - centre	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2022	41.4		
A	Annual	2	Metropolitan area - centre	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2023	41.4		
A	Annual	2	Metropolitan area - centre	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2022	2063		
A	Annual	2	Metropolitan area - centre	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2023	1940		
A	Annual	2	Metropolitan area - centre	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2022	23.3		
A	Annual	2	Metropolitan area - centre	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2023	22.1		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2022	1637		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2023	1478		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2022	44.7		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2023	40.7		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2022	622		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2023	529		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2022	7		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2023	6		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2022	1687		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2023	1725		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2022	19.1		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2023	19.7		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2022	589		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2023	564		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2022	6.7		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2023	6.4		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2022	1347		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2023	1354		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2022	15.2		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2023	15.4		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2022	856		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2023	769		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2022	9.7		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2023	8.8		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2022	401		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2023	334		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2022	4.5		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2023	3.8		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2022	1144		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2023	954		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2022	12.9		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2023	10.9		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2022	429		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2023	457		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2022	4.8		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2023	5.2		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2022	157		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2023	189		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2022	1.8		
A	Annual	2	Metropolitan area - centre	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2023	2.2		
A	Annual	3	Metropolitan area - suburbs	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2022	6198		
A	Annual	3	Metropolitan area - suburbs	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2023	6012		
A	Annual	3	Metropolitan area - suburbs	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2022	73.1		
A	Annual	3	Metropolitan area - suburbs	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2023	70.9		
A	Annual	3	Metropolitan area - suburbs	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2022	3396		
A	Annual	3	Metropolitan area - suburbs	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2023	3350		
A	Annual	3	Metropolitan area - suburbs	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2022	40.1		
A	Annual	3	Metropolitan area - suburbs	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2023	39.5		
A	Annual	3	Metropolitan area - suburbs	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2022	1765		
A	Annual	3	Metropolitan area - suburbs	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2023	1691		
A	Annual	3	Metropolitan area - suburbs	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2022	20.8		
A	Annual	3	Metropolitan area - suburbs	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2023	19.9		
A	Annual	3	Metropolitan area - suburbs	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2022	1645		
A	Annual	3	Metropolitan area - suburbs	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2023	1440		
A	Annual	3	Metropolitan area - suburbs	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2022	48.4		
A	Annual	3	Metropolitan area - suburbs	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2023	43		
A	Annual	3	Metropolitan area - suburbs	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2022	541		
A	Annual	3	Metropolitan area - suburbs	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2023	531		
A	Annual	3	Metropolitan area - suburbs	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2022	6.4		
A	Annual	3	Metropolitan area - suburbs	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2023	6.3		
A	Annual	3	Metropolitan area - suburbs	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2022	1561		
A	Annual	3	Metropolitan area - suburbs	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2023	1551		
A	Annual	3	Metropolitan area - suburbs	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2022	18.4		
A	Annual	3	Metropolitan area - suburbs	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2023	18.3		
A	Annual	3	Metropolitan area - suburbs	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2022	526		
